#,Project,Tracker,Parent task,Status,Priority,Subject,Author,Assigned To,Updated,Category,Target version,Start date,Due date,Estimated time,% Done,Created,Story points,Velocity based estimate,Position,Remaining (hours),Affected Flow version,Description
3624,TYPO3.Flow,Task,"",Resolved,Should have,Write documentation for the security framework,Andreas Förthner,Andreas Förthner,2010-10-20 05:39,Security,1.0 alpha 5,2009-06-08,2009-06-29,"",100,2009-06-08 16:32,"","",17750,"","",.
3633,TYPO3.Flow,Bug,"",Closed,Must have,Local packages path is guessed wrong,Christopher Hlubek,Christopher Hlubek,2010-10-20 05:39,Package,"",2009-06-09,"","",0,2009-06-09 12:51,"","",1781850,"","","A wrong path for local packages (""Packages/Local"") will be used by the package manager if the Global diretcory is linked to another FLOW3 installation.

This means, that new packages will not be created in the local ""Packages/Local"" directory, but in the global install. And - worse - packages will not be found in the local directory.

We should change the guessing algorithm, so that it doesn't rely on the location of the FLOW3 package for the Local package directory."
3635,TYPO3.Fluid,Bug,"",Closed,Must have,Fluid: SelectViewHelper always appends the select-field's name with [],Marcel Rosenberger,Bastian Waidelich,2010-10-20 05:44,"","",2009-06-09,"",0.00,0,2009-06-09 13:14,"","",2600900,"","","The name for a select-field will always be appended by [] whether the field is multiple or not.

<pre>
<f:form.select name=""mySelectField"" options=""{0: 'no', 1: 'yes'}"" value=""0"" />
</pre>

will result to

<pre>
<select name=""mySelectField[]"">
    <option value=""0"" selected=""selected"">no</option>
    <option value=""1"">yes</option>
</select>
</pre>

Note: mySelectField[] instead of mySelectField

The included file is a suggestion to fix the bug."
3639,TYPO3.Flow,Feature,"",Resolved,Should have,Active packages should be saved in a configuration file,Christopher Hlubek,Christopher Hlubek,2010-10-20 05:39,Package,1.0 alpha 2,2009-06-10,"","",100,2009-06-10 04:12,"","",1794950,"","","To activate and deactivate packages, a list of active packages must be saved.

This should be done by providing writeback support for the YAML configuration source and dedicated methods for the package states in the configuration manager."
3649,TYPO3.Flow,Feature,"",Resolved,Must have,Caches should be flushed on package version number changes,Robert Lemke,Robert Lemke,2010-10-20 05:39,Cache,1.0 alpha 2,2009-06-12,"","",100,2009-06-12 05:30,"","",1794900,"","","Usually when upgrading from one FLOW3 version to another the user will experience a PHP fatal error because some interfaces (or other code parts) changed which are not compatible with cached code (eg. the AOP proxy classes). Therefore we need a new cache which stores information about all active packages - as a start that could be simply the version number or even a hash of all version numbers. On initializing the cache framework, this information should be compared with the actual values and if they don't match all caches should be flushed."
3650,TYPO3.Flow,Feature,"",Resolved,Should have,AOP proxies support classes implementing an interface declaring a __construct() signature,Robert Lemke,Karsten Dambekalns,2010-10-20 05:39,AOP,1.0 alpha 2,2009-06-12,"","",100,2009-06-12 06:26,"","",1794850,"","","Currently AOP proxy classes add a few parameters to the constructor in order to inject the Object Manager and the Object Factory. The drawback is however that such a constructor won't be compatible to a possible interface which declared a certain constructor signature.

The Adviced and Empty Constructor Builder (and the Proxy Class Template) should be modified in a way that the parameters of a __construct() method are identical to that of the target class. 

* One way to do that is to *not* call parent::__construct() in the proxy's constructor but save the passed arguments temporarily. The constructor returns without any further action.

* The Object Manager and Object Factory can be injected either through a injectFLOW3_AOP_Proxy_ObjectManager() method or by annotating the property $FLOW3_AOP_Proxy_ObjectManager with some @inject annotation.

* The parent constructor is called after all dependencies have been injected and the AOP proxy class has been prepared. That could be before or right at the beginning of initializeObject().

The question is what consequences it would have if the constructor of the target class actually is called after all inject methods.

"
3651,TYPO3.Fluid,Bug,"",Resolved,Should have,Call to a member function getBackend() on a non-object,Bastian Waidelich,Bastian Waidelich,2010-10-20 05:44,"","",2009-06-12,"","",100,2009-06-12 14:37,"","",2600850,"","","When setting an object as value in View Helpers extending Tx_Fluid_ViewHelpers_Form_AbstractFormViewHelper, a fatal error is thrown.
<pre>
<f:form.textbox value=""{someObject}"" />
</pre>
->
<pre>
Fatal error: Call to a member function getBackend() on a non-object in [TYPO3ROOT]\typo3conf\ext\fluid\Classes\ViewHelpers\Form\AbstractFormViewHelper.php on line 84
</pre>

Reason:
Some left overs from the Fluid backport:
<pre>
if (is_object($this->arguments['value']) && NULL !== $this->persistenceManager->getBackend()->getUUIDByObject($this->arguments['value'])) {
	$name .= '[__identity]';
}
</pre>

This should rather be something like:
<pre>
if (is_object($this->arguments['value']) && is_callable(array($this->arguments['value'], 'getUid'))) {
	$name .= '[uid]';
}
</pre>
as in renderHiddenIdentityField() of the FormViewHelper.
"
3657,TYPO3.Fluid,Bug,"",Resolved,Should have,<f:form.select does not allow to specify selectedValue,Marcel Rosenberger,Bastian Waidelich,2010-10-20 05:44,"","",2009-06-14,"","",0,2009-06-13 18:19,"","",2600800,"","","The following code from documentation does not work:
<pre>
<f:form.select name=""paymentOptions"" options=""{payPal: 'PayPal International Services', visa: 'VISA Card'}"" selectedValue=""visa"" />
</pre>

Error:
<pre>
PHP Fatal error:  Uncaught exception 'Tx_Fluid_Core_Parser_Exception' with message 'Argument ""selectedValue"" 
was not registered.' in typo3\sysext\fluid\Classes\Core\Parser\TemplateParser.php:402
</pre>"
3661,TYPO3.Fluid,Feature,"",Resolved,Should have,<f:form.checkbox   and    <f:form.radio  missing?!,Marcel Rosenberger,Bastian Waidelich,2010-10-20 05:44,ViewHelpers,"",2009-06-14,"","",100,2009-06-13 18:56,"","",2600750,"","","It would be nice to have <f:form.checkbox and <f:form.radio available in a Fluid-Template.
<input type=""radio"" name=...> is possible but one can't take advantage of arguments like options=""{myarray}"" and property=""..."" as possible with the <f:form.select ViewHelper."
3676,TYPO3.Fluid,Bug,"",Resolved,Must have,SelectViewHelper should automatically use the persistence manager to determine the UID of an object,Sebastian Kurfuerst,Karsten Dambekalns,2010-10-20 05:44,Core,1.0.0 alpha 3,2009-06-15,"","",100,2009-06-15 17:00,"","",2603800,"","","It'd be very nice if the SelectViewHelper would work together with the persistence manager, so lists of objects are correctly added."
3699,TYPO3.Flow,Bug,"",Resolved,Should have,Misleading error message when calling inactive package,Karsten Dambekalns,Karsten Dambekalns,2010-10-20 05:39,MVC,1.0 alpha 3,2009-06-18,"","",100,2009-06-18 08:25,"","",1796100,"","","When trying to use an inactive package you currently get a ""404 Not Found - No controller could be resolved which would match your request.""

It would be awesome to get a hint at package activation, the message should inform about the package not being available/active. After all that's different from the package being available but the controller not.
"
3702,TYPO3.Fluid,Feature,"",Resolved,Should have,Inline notation should expect object-parameters by default,Bastian Waidelich,Sebastian Kurfuerst,2010-10-20 05:44,Core,"",2009-06-18,"","",100,2009-06-18 11:00,"","",2600700,"","","Currently the syntax
<pre>
{f:debug(settings)}
</pre>
will cast the argument to a string.
To use objects as parameters in inline syntax, you'll have to write:
<pre>
{f:debug('{settings}')}
</pre>

It would be nice if it worked like this:
'foo'/""foo"" => 'foo'
foo => {foo}
123 => 123


Question: What happens with named parameters?
I think, the following would be consistent:
<pre>
{f:debug(settings, title='string')}
{f:debug(settings, title=123)}
{f:debug(settings, title=settings.title)}
</pre>"
3714,TYPO3.Fluid,Story,"",Rejected,Could have,Add advanced validation of ViewHelper arguments,Sebastian Kurfuerst,Christian Müller,2011-05-05 12:29,Core,"",2009-06-21,"","",100,2009-06-21 05:03,"","",2600650,"","","We should add a feature to support the @validate annotation inside the ViewHelper render() method comment.

See the ActionController for the code which needs to be included in AbstractViewHelper, and make sure to refactor it to a central place."
3715,TYPO3.Kickstart,Bug,"",Resolved,Must have,Kickstarter generates invalid Repositories,Bastian Waidelich,Karsten Dambekalns,2010-10-20 05:48,"",1.0.0 alpha 5,2009-06-21,"","",0,2009-06-21 09:33,"","",2740350,"","","Generated Repository classes (""Kickstart Generator generateRepository"") creates classes with ""@scope"" and ""@entity"" annotations."
3717,TYPO3.Fluid,Feature,"",Resolved,Should have,"""Designators"" for Form view helper",Bastian Waidelich,Bastian Waidelich,2010-10-20 05:44,ViewHelpers,"",2009-06-22,"","",90,2009-06-22 05:51,"","",2600600,"","","* FormViewHelper needs a new argument ""designator"" / ""namespace""
* Extbase will set the default value for this argument to ""tx_extensionname_pluginname""
* All Form view helpers inside a form will inherit this namespace

so:
<pre>
<f:form>
	<f:form.textbox name=""firstName"" />
</f:form>
</pre>
gets
<pre>
<form action=""..."">
	<input type=""text"" name=""tx_extensionname_pluginname[firstName]"" value="""" />
</form>
</pre>
and
<pre>
<f:form object=""{customer}"">
	<f:form.textbox property=""firstName"" />
	<f:form.textbox name=""foo"" />
</f:form>
</pre>
gets
<pre>
<form action=""..."">
	<input type=""hidden"" name=""tx_extensionname_pluginname[customer][uid]"" value=""123"" />
	<input type=""text"" name=""tx_extensionname_pluginname[customer][firstName]"" value=""Kasper"" />
	<input type=""text"" name=""tx_extensionname_pluginname[foo]"" value="""" />
</form>
</pre>
and finally
<pre>
<f:form object=""{customer}"" namespace=""tx_ttnews"">
	<f:form.textbox property=""firstName"" />
	<f:form.textbox name=""foo"" />
</f:form>
</pre>
gets
<pre>
<form action=""..."">
	<input type=""hidden"" name=""tx_ttnews[customer][uid]"" value=""123"" />
	<input type=""text"" name=""tx_ttnews[customer][firstName]"" value=""Kasper"" />
	<input type=""text"" name=""tx_ttnews[foo]"" value="""" />
</form>
</pre>

Problem: namespace/designator can't be set to """" because then the default value would be used.. So it wouldn't be possible to output:
<pre>
<input type=""text"" name=""id"" value=""123"" />
</pre>"
3725,TYPO3.Fluid,Feature,"",New,Could have,CSS Engine,Sebastian Kurfuerst,Christian Müller,2014-04-03 07:24,ViewHelpers,"",2009-06-22,"","",0,2009-06-22 15:09,"","",2600550,"","","It would be great to have a CSS engine like lesscss, or integrate css cacheer.

http://lesscss.org/index.html
http://www.shauninman.com/archive/2008/05/30/check_out_css_cacheer

This idea was originally proposed by Jens Hoffmann, and I think it can be fully realized as ViewHelpers.

Greets,
Sebastian"
3726,TYPO3.Flow,Bug,"",Resolved,Must have,Links with arguments don't work without routes,Irene Höppner,Karsten Dambekalns,2010-10-20 05:39,MVC,1.0 alpha 2,2009-06-22,"","",100,2009-06-22 16:38,"","",1794800,"","","If you set an action link with fluid that uses arguments, it generates a URL like this:
http://blog.flow3.local:81/blog/post/index?blog=c31c5c59-d440-49df-a369-6a48ce29d84f
(as long as no routes are defined)

This results in an error:
An error occurred while trying to call F3\Blog\Controller\PostController->indexAction(). Error: Validation errors for argument ""blog"" 

If you add [__identity] to the get-var, everything is fine:
http://blog.flow3.local:81/blog/post/index?blog[__identity]=c31c5c59-d440-49df-a369-6a48ce29d84f

What i found out till now is, that in the validation-objects \F3\FLOW3\MVC\Controller\Argument::getValue() returns the uuid, but not an object...."
